Date,Open,High,Low,Close,Adj Close,Volume
1999-01-28,125.250000,126.968750,125.187500,126.687500,81.236137,5961700
1999-01-29,127.343750,128.296875,125.406250,127.656250,81.857361,6456800
1999-02-01,128.687500,128.687500,126.906250,126.906250,81.376427,9426800
1999-02-02,127.078125,127.218750,124.765625,126.125000,80.875465,9194500
1999-02-03,125.687500,127.937500,125.656250,127.406250,81.697060,10290700
1999-02-04,127.375000,127.500000,124.781250,125.500000,80.474648,7761100
1999-02-05,125.656250,125.656250,123.218750,124.062500,79.552925,7516100
1999-02-08,125.093750,125.093750,123.343750,124.312500,79.713219,8528400
1999-02-09,124.375000,124.500000,121.515625,121.531250,77.929817,8985700
1999-02-10,122.125000,123.000000,121.328125,122.312500,78.430725,6936700
1999-02-11,123.062500,126.093750,122.500000,125.125000,80.234215,9181800
1999-02-12,124.812500,125.500000,122.625000,123.625000,79.272369,10676600
1999-02-16,124.750000,125.625000,122.875000,122.875000,78.791435,6915500
1999-02-17,123.187500,125.359375,122.250000,122.750000,78.711250,7858100
1999-02-18,123.187500,124.375000,122.218750,123.718750,79.332497,9048900
1999-02-19,124.000000,125.750000,123.375000,124.250000,79.673126,5312200
1999-02-22,124.437500,127.718750,124.281250,127.562500,81.797234,10695800
1999-02-23,127.593750,128.500000,126.593750,127.500000,81.757172,7770700
1999-02-24,127.843750,128.843750,125.000000,125.250000,80.314346,7271000
1999-02-25,124.531250,125.281250,122.687500,124.062500,79.552925,11633000
1999-02-26,124.750000,124.843750,122.812500,123.562500,79.232277,9621300
1999-03-01,123.656250,124.312500,122.375000,123.906250,79.452713,7607200
1999-03-02,124.500000,125.312500,122.312500,122.812500,78.751373,9651500
1999-03-03,123.093750,123.562500,121.781250,123.468750,79.172203,7881400
1999-03-04,124.062500,125.484375,123.265625,125.031250,80.174095,8256400
1999-03-05,127.500000,128.125000,126.562500,127.546875,81.787224,10703100
1999-03-08,128.281250,128.796875,127.250000,128.375000,82.318192,4802200
1999-03-09,128.125000,129.937500,127.750000,128.062500,82.117851,7893400
1999-03-10,128.468750,129.250000,127.781250,129.187500,82.839211,3950000
1999-03-11,129.687500,131.187500,128.875000,130.625000,83.761002,6583700
1999-03-12,131.000000,131.031250,129.218750,129.375000,82.959427,5286500
1999-03-15,129.937500,131.250000,129.500000,131.218750,84.141716,5394400
